mass_A
t	x	y
0.0	-0.005008899055547189	0.019993178630647354
0.033322222222222225	-0.004910215285272357	0.02009324311441811
0.06664444444444445	-0.0046120929042038905	0.020095314184661928
0.09995555555555556	-0.0046120929042038905	0.020095314184661928
0.13327777777777777	-0.0046120929042038905	0.020095314184661928
0.1666	-0.0046120929042038905	0.020095314184661928
0.19992222222222222	-0.0046120929042038905	0.020095314184661928
0.23324444444444445	-0.0046120929042038905	0.020095314184661928
0.26655555555555555	-0.0046120929042038905	0.020095314184661928
0.2998777777777778	-0.0046120929042038905	0.020095314184661928
0.3332	-0.0046120929042038905	0.020095314184661928
0.36652222222222225	-0.0046120929042038905	0.020095314184661928
0.39984444444444445	-0.0046120929042038905	0.020095314184661928
0.43315555555555557	-0.0046120929042038905	0.020095314184661928
0.4664777777777778	-0.0046120929042038905	0.020095314184661928
0.4998	-0.0046120929042038905	0.020095314184661928
0.5331222222222223	-0.0046120929042038905	0.020095314184661928
0.5664444444444444	-0.0046120929042038905	0.020095314184661928
0.5997555555555556	-0.0046120929042038905	0.020095314184661928
0.6330777777777779	-0.0046120929042038905	0.020095314184661928
0.6664	-0.00463459252243964	0.037066743239395156
0.6997222222222222	-0.0047058205463652025	0.04731973593965416
0.7330444444444445	-0.005082188604868643	0.07345853003916383
0.7663555555555556	-0.004652164120500346	0.07559252148884774
0.7996777777777778	-0.003429962510466511	0.09233217153781809
0.8330000000000001	-0.0033897124446180538	0.10259422889572092
0.8663222222222222	-0.0030806752457895326	0.1062772308502
0.8996444444444445	-0.0029861861260735423	0.1087317906428927
0.9329555555555556	-0.003196859987052658	0.1069456700835913
0.9662777777777778	-0.003161992023852034	0.10192656450595625
0.9996	-0.0033354733907504097	0.0947867313305108
1.0329222222222223	-0.0029636738581607647	0.08943534324524677
1.0662444444444446	-0.0033656504894520323	0.08307471013906897
1.0995555555555556	-0.003092214294711737	0.07582644065862726
1.1328777777777779	-0.005036319348377949	0.06666656775410087
1.1662000000000001	-0.00523769508583688	0.06354201904076351
1.1995222222222224	-0.00522142336967657	0.06119976977120048
1.2328444444444444	-0.00512073550094716	0.06276204412786915
1.2661555555555557	-0.004911611327221399	0.06477123604617654
1.2994777777777777	-0.004283463962417466	0.0706872761215957
1.3328	-0.005306656168611479	0.0734686945165306
1.3661222222222222	-0.003357902053185202	0.08195935334403898
1.3994444444444445	-0.002941203392987035	0.08620080853965975
1.4327555555555556	-0.003182870999033416	0.08887611516047841
1.4660777777777778	-0.0031913942789268956	0.09010300763501142
1.4994	-0.002965998389040825	0.08976995028375578
1.5327222222222223	-0.0032851085550161807	0.08753691216281573
1.5660444444444446	-0.003373398925718807	0.084190066934099
1.5993555555555556	-0.0031255325706590065	0.08062247487725632
1.632677777777778	-0.0035453306053638833	0.07682716239964757
1.6660000000000001	-0.004080538537705125	0.07358875347592708
1.6993222222222224	-0.004624269749939847	0.07157723702673968
1.7326444444444444	-0.004624269749939847	0.07157723702673968
1.7659555555555557	-0.005063438875311743	0.07057031653670595
1.7992777777777778	-0.005292708983331229	0.07146105228547661
1.8326	-0.005292708983331229	0.07146105228547661
1.8659222222222223	-0.004310583489351261	0.07459102490420078
1.8992444444444445	-0.0028807655901059714	0.07750102553842561
1.9325555555555556	-0.0028807655901059714	0.07750102553842561
1.9658777777777778	-0.0031255325706590065	0.08062247487725632
1.9992	-0.002905560586159761	0.08107016728252167
2.032522222222222	-0.002905560586159761	0.08107016728252167
2.0658444444444446	-0.0034554905474079023	0.07995093626935829
2.0991555555555554	-0.003551529354377303	0.07771944783567156
2.132477777777778	-0.0036522172231067684	0.07615717347900286
2.1658	-0.0036522172231067684	0.07615717347900286
2.1991222222222224	-0.003974426763588945	0.0743702780760748
2.2324444444444445	-0.003974426763588945	0.0743702780760748
2.2657555555555557	-0.003959704734682046	0.07225110016551775
2.2990777777777778	-0.0041974981225949	0.07436872838882144
2.3324000000000003	-0.004429867605121096	0.0757056068556041
2.3657222222222223	-0.004652938964127051	0.07570405716835074
2.3990444444444448	-0.004652938964127051	0.07570405716835074
2.4323555555555556	-0.004340027547165115	0.07882938072531481
2.465677777777778	-0.0036630650338803084	0.07771867299204488
2.499	-0.0037746007133833692	0.0777178981484182
2.532322222222222	-0.003988373948869195	0.07637792030712881
2.5656444444444446	-0.004443039946774641	0.0776017134071551
2.5989555555555555	-0.004989095689889478	0.07592480399647669
2.632277777777778	-0.005216816110655553	0.07659246838624134
2.6656	-0.005216816110655553	0.07659246838624134
2.6989222222222224	-0.005216816110655553	0.07659246838624134
2.7322444444444445	-0.005216816110655553	0.07659246838624134
2.7655555555555558	-0.005216816110655553	0.07659246838624134
2.798877777777778	-0.005216816110655553	0.07659246838624134
2.8322000000000003	-0.005216816110655553	0.07659246838624134
2.8655222222222223	-0.005216816110655553	0.07659246838624134
2.898844444444445	-0.005216816110655553	0.07659246838624134
2.9321555555555556	-0.005216816110655553	0.07659246838624134
2.965477777777778	-0.005216816110655553	0.07659246838624134
2.9988	-0.005216816110655553	0.07659246838624134
3.032122222222222	-0.005216816110655553	0.07659246838624134
3.0654444444444446	-0.005216816110655553	0.07659246838624134
3.0987555555555555	-0.005216816110655553	0.07659246838624134
3.132077777777778	-0.005216816110655553	0.07659246838624134
3.1654	-0.005216816110655553	0.07659246838624134
3.1987222222222225	-0.005216816110655553	0.07659246838624134
3.2320444444444445	-0.005216816110655553	0.07659246838624134
3.265355555555556	-0.005216816110655553	0.07659246838624134
3.298677777777778	-0.005216816110655553	0.07659246838624134
3.3320000000000003	-0.005216816110655553	0.07659246838624134
